model,type,samples,fairness_considuration_ratio,top_results_to_compare,auc,percision,similarity_between_fair_and_regular_predictions,fairness_score_of_fair_predictions,fairness_score_of_regular_predictions
0,popular,3,0.15,2,0.76,0.24,0.53,0.84,0.61
0,popular,3,0.15,3,0.76,0.25,0.66,0.8,0.63
0,popular,3,0.15,4,0.76,0.26,0.64,0.81,0.63
0,popular,3,0.15,5,0.76,0.26,0.66,0.8,0.62
0,popular,3,0.15,6,0.76,0.26,0.67,0.8,0.62
0,popular,3,0.15,7,0.76,0.26,0.67,0.8,0.62
0,popular,3,0.15,8,0.76,0.26,0.66,0.81,0.62
0,popular,3,0.15,9,0.76,0.26,0.67,0.81,0.62
0,popular,3,0.15,10,0.76,0.26,0.66,0.81,0.61
0,popular,3,0.2,1,0.76,0.24,0.19,1,0.59
0,popular,3,0.2,2,0.76,0.24,0.32,0.95,0.61
0,popular,3,0.2,3,0.76,0.25,0.42,0.92,0.63
0,popular,3,0.2,4,0.76,0.26,0.48,0.88,0.63
0,popular,3,0.2,5,0.76,0.26,0.51,0.87,0.62
0,popular,3,0.2,6,0.76,0.26,0.52,0.87,0.62
0,popular,3,0.2,7,0.76,0.26,0.52,0.87,0.62
0,popular,3,0.2,8,0.76,0.26,0.52,0.88,0.62
0,popular,3,0.2,9,0.76,0.26,0.52,0.88,0.62
0,popular,3,0.2,10,0.76,0.26,0.53,0.88,0.61
0,popular,3,0.25,1,0.76,0.24,0.18,1,0.59
0,popular,3,0.25,2,0.76,0.24,0.21,1,0.61
0,popular,3,0.25,3,0.76,0.25,0.31,0.97,0.63
0,popular,3,0.25,4,0.76,0.26,0.31,0.97,0.63
0,popular,3,0.25,5,0.76,0.26,0.33,0.97,0.62
0,popular,3,0.25,6,0.76,0.26,0.35,0.96,0.62
0,popular,3,0.25,7,0.76,0.26,0.35,0.96,0.62
0,popular,3,0.25,8,0.76,0.26,0.38,0.95,0.62
0,popular,3,0.25,9,0.76,0.26,0.41,0.94,0.62
0,popular,3,0.25,10,0.76,0.26,0.42,0.94,0.61
0,popular,4,0.05,1,0.79,0.23,0.95,0.5,0.48
0,popular,4,0.05,2,0.79,0.22,0.93,0.61,0.57
0,popular,4,0.05,3,0.79,0.23,0.9,0.66,0.61
0,popular,4,0.05,4,0.79,0.24,0.9,0.67,0.62
0,popular,4,0.05,5,0.79,0.24,0.9,0.69,0.63
0,popular,4,0.05,6,0.79,0.25,0.92,0.7,0.65
0,popular,4,0.05,7,0.79,0.25,0.91,0.71,0.64
0,popular,4,0.05,8,0.79,0.25,0.9,0.71,0.64
0,popular,4,0.05,9,0.79,0.25,0.9,0.71,0.63
0,popular,4,0.05,10,0.79,0.25,0.89,0.71,0.63
0,popular,4,0.1,1,0.79,0.23,0.89,0.54,0.48
0,popular,4,0.1,2,0.79,0.22,0.8,0.68,0.57
0,popular,4,0.1,3,0.79,0.23,0.8,0.71,0.61
0,popular,4,0.1,4,0.79,0.24,0.81,0.72,0.62
0,popular,4,0.1,5,0.79,0.24,0.82,0.73,0.63
0,popular,4,0.1,6,0.79,0.25,0.86,0.74,0.65
0,popular,4,0.1,7,0.79,0.25,0.85,0.75,0.64
0,popular,4,0.1,8,0.79,0.25,0.84,0.76,0.64
0,popular,4,0.1,9,0.79,0.25,0.82,0.76,0.63
0,popular,4,0.1,10,0.79,0.25,0.81,0.77,0.63
0,popular,4,0.15,1,0.79,0.23,0.8,0.59,0.48
0,popular,4,0.15,2,0.79,0.22,0.69,0.74,0.57
0,popular,4,0.15,3,0.79,0.23,0.71,0.77,0.61
0,popular,4,0.15,4,0.79,0.24,0.7,0.79,0.62
0,popular,4,0.15,5,0.79,0.24,0.71,0.79,0.63
0,popular,4,0.15,6,0.79,0.25,0.74,0.8,0.65
0,popular,4,0.15,7,0.79,0.25,0.75,0.8,0.64
0,popular,4,0.15,8,0.79,0.25,0.74,0.81,0.64
0,popular,4,0.15,9,0.79,0.25,0.72,0.82,0.63
0,popular,4,0.15,10,0.79,0.25,0.71,0.82,0.63
0,popular,4,0.2,1,0.79,0.23,0.63,0.74,0.48
0,popular,4,0.2,2,0.79,0.22,0.58,0.82,0.57
0,popular,4,0.2,3,0.79,0.23,0.58,0.85,0.61
0,popular,4,0.2,4,0.79,0.24,0.58,0.85,0.62
0,popular,4,0.2,5,0.79,0.24,0.6,0.85,0.63
0,popular,4,0.2,6,0.79,0.25,0.63,0.86,0.65
0,popular,4,0.2,7,0.79,0.25,0.63,0.86,0.64
0,popular,4,0.2,8,0.79,0.25,0.63,0.87,0.64
0,popular,4,0.2,9,0.79,0.25,0.62,0.87,0.63
0,popular,4,0.2,10,0.79,0.25,0.61,0.88,0.63
0,popular,4,0.25,1,0.79,0.23,0.39,0.98,0.48
0,popular,4,0.25,2,0.79,0.22,0.46,0.92,0.57
0,popular,4,0.25,3,0.79,0.23,0.48,0.91,0.61
0,popular,4,0.25,4,0.79,0.24,0.48,0.91,0.62
0,popular,4,0.25,5,0.79,0.24,0.49,0.92,0.63
0,popular,4,0.25,6,0.79,0.25,0.52,0.92,0.65
0,popular,4,0.25,7,0.79,0.25,0.54,0.92,0.64
0,popular,4,0.25,8,0.79,0.25,0.53,0.92,0.64
0,popular,4,0.25,9,0.79,0.25,0.52,0.92,0.63
0,popular,4,0.25,10,0.79,0.25,0.52,0.93,0.63
0,popular,5,0.05,1,0.8,0.21,0.88,0.73,0.66
0,popular,5,0.05,2,0.8,0.21,0.86,0.71,0.62
0,popular,5,0.05,3,0.8,0.22,0.83,0.71,0.59
0,popular,5,0.05,4,0.8,0.22,0.83,0.69,0.57
0,popular,5,0.05,5,0.8,0.23,0.82,0.69,0.56
0,popular,5,0.05,6,0.8,0.23,0.82,0.68,0.55
0,popular,5,0.05,7,0.8,0.23,0.81,0.68,0.54
0,popular,5,0.05,8,0.8,0.23,0.81,0.68,0.54
0,popular,5,0.05,9,0.8,0.23,0.8,0.68,0.53
0,popular,5,0.05,10,0.8,0.24,0.79,0.68,0.53
0,popular,5,0.1,1,0.8,0.21,0.74,0.81,0.66
0,popular,5,0.1,2,0.8,0.21,0.72,0.79,0.62
0,popular,5,0.1,3,0.8,0.22,0.68,0.79,0.59
0,popular,5,0.1,4,0.8,0.22,0.66,0.8,0.57
0,popular,5,0.1,5,0.8,0.23,0.64,0.8,0.56
0,popular,5,0.1,6,0.8,0.23,0.63,0.81,0.55
0,popular,5,0.1,7,0.8,0.23,0.61,0.81,0.54
0,popular,5,0.1,8,0.8,0.23,0.59,0.81,0.54
0,popular,5,0.1,9,0.8,0.23,0.58,0.82,0.53
0,popular,5,0.1,10,0.8,0.24,0.58,0.82,0.53
0,popular,5,0.15,1,0.8,0.21,0.64,0.85,0.66
0,popular,5,0.15,2,0.8,0.21,0.58,0.86,0.62
0,popular,5,0.15,3,0.8,0.22,0.53,0.87,0.59
0,popular,5,0.15,4,0.8,0.22,0.52,0.88,0.57
0,popular,5,0.15,5,0.8,0.23,0.49,0.88,0.56
0,popular,5,0.15,6,0.8,0.23,0.47,0.89,0.55
0,popular,5,0.15,7,0.8,0.23,0.46,0.89,0.54
0,popular,5,0.15,8,0.8,0.23,0.44,0.9,0.54
0,popular,5,0.15,9,0.8,0.23,0.42,0.9,0.53
0,popular,5,0.15,10,0.8,0.24,0.41,0.91,0.53
0,popular,5,0.2,1,0.8,0.21,0.58,0.88,0.66
0,popular,5,0.2,2,0.8,0.21,0.47,0.91,0.62
0,popular,5,0.2,3,0.8,0.22,0.46,0.91,0.59
0,popular,5,0.2,4,0.8,0.22,0.42,0.92,0.57
0,popular,5,0.2,5,0.8,0.23,0.4,0.93,0.56
0,popular,5,0.2,6,0.8,0.23,0.38,0.94,0.55
0,popular,5,0.2,7,0.8,0.23,0.36,0.95,0.54
0,popular,5,0.2,8,0.8,0.23,0.34,0.95,0.54
0,popular,5,0.2,9,0.8,0.23,0.33,0.95,0.53
0,popular,5,0.2,10,0.8,0.24,0.32,0.95,0.53
0,popular,5,0.25,1,0.8,0.21,0.48,0.93,0.66
0,popular,5,0.25,2,0.8,0.21,0.42,0.94,0.62
0,popular,5,0.25,3,0.8,0.22,0.4,0.94,0.59
0,popular,5,0.25,4,0.8,0.22,0.37,0.95,0.57
0,popular,5,0.25,5,0.8,0.23,0.35,0.96,0.56
0,popular,5,0.25,6,0.8,0.23,0.33,0.96,0.55
0,popular,5,0.25,7,0.8,0.23,0.32,0.97,0.54
0,popular,5,0.25,8,0.8,0.23,0.3,0.97,0.54
0,popular,5,0.25,9,0.8,0.23,0.29,0.97,0.53
0,popular,5,0.25,10,0.8,0.24,0.28,0.97,0.53
0,consensus,1,0.05,1,0.8,0.34,0.89,0.46,0.39
0,consensus,1,0.05,2,0.8,0.35,0.93,0.48,0.44
0,consensus,1,0.05,3,0.8,0.35,0.91,0.5,0.45
0,consensus,1,0.05,4,0.8,0.34,0.87,0.53,0.45
0,consensus,1,0.05,5,0.8,0.34,0.87,0.53,0.45
0,consensus,1,0.05,6,0.8,0.34,0.87,0.54,0.45
0,consensus,1,0.05,7,0.8,0.33,0.87,0.54,0.45
0,consensus,1,0.05,8,0.8,0.33,0.87,0.54,0.45
0,consensus,1,0.05,9,0.8,0.33,0.87,0.54,0.45
0,consensus,1,0.05,10,0.8,0.33,0.87,0.54,0.45
0,consensus,1,0.1,1,0.8,0.34,0.75,0.58,0.39
0,consensus,1,0.1,2,0.8,0.35,0.81,0.57,0.44
0,consensus,1,0.1,3,0.8,0.35,0.74,0.61,0.45
0,consensus,1,0.1,4,0.8,0.34,0.75,0.61,0.45
0,consensus,1,0.1,5,0.8,0.34,0.73,0.63,0.45
0,consensus,1,0.1,6,0.8,0.34,0.72,0.64,0.45
0,consensus,1,0.1,7,0.8,0.33,0.71,0.65,0.45
0,consensus,1,0.1,8,0.8,0.33,0.71,0.65,0.45
0,consensus,1,0.1,9,0.8,0.33,0.72,0.65,0.45
0,consensus,1,0.1,10,0.8,0.33,0.72,0.65,0.45
0,consensus,1,0.15,1,0.8,0.34,0.61,0.69,0.39
0,consensus,1,0.15,2,0.8,0.35,0.54,0.73,0.44
0,consensus,1,0.15,3,0.8,0.35,0.56,0.73,0.45
0,consensus,1,0.15,4,0.8,0.34,0.54,0.74,0.45
0,consensus,1,0.15,5,0.8,0.34,0.53,0.76,0.45
0,consensus,1,0.15,6,0.8,0.34,0.52,0.76,0.45
0,consensus,1,0.15,7,0.8,0.33,0.52,0.77,0.45
0,consensus,1,0.15,8,0.8,0.33,0.51,0.77,0.45
0,consensus,1,0.15,9,0.8,0.33,0.51,0.78,0.45
0,consensus,1,0.15,10,0.8,0.33,0.51,0.78,0.45
0,consensus,1,0.2,1,0.8,0.34,0.43,0.79,0.39
0,consensus,1,0.2,2,0.8,0.35,0.34,0.85,0.44
0,consensus,1,0.2,3,0.8,0.35,0.32,0.86,0.45
0,consensus,1,0.2,4,0.8,0.34,0.32,0.86,0.45
0,consensus,1,0.2,5,0.8,0.34,0.34,0.86,0.45
0,consensus,1,0.2,6,0.8,0.34,0.33,0.86,0.45
0,consensus,1,0.2,7,0.8,0.33,0.33,0.87,0.45
0,consensus,1,0.2,8,0.8,0.33,0.33,0.87,0.45
0,consensus,1,0.2,9,0.8,0.33,0.34,0.87,0.45
0,consensus,1,0.2,10,0.8,0.33,0.34,0.87,0.45
0,consensus,1,0.25,1,0.8,0.34,0.12,0.95,0.39
0,consensus,1,0.25,2,0.8,0.35,0.21,0.91,0.44
0,consensus,1,0.25,3,0.8,0.35,0.18,0.93,0.45
0,consensus,1,0.25,4,0.8,0.34,0.19,0.93,0.45
0,consensus,1,0.25,5,0.8,0.34,0.18,0.94,0.45
0,consensus,1,0.25,6,0.8,0.34,0.18,0.94,0.45
0,consensus,1,0.25,7,0.8,0.33,0.19,0.94,0.45
0,consensus,1,0.25,8,0.8,0.33,0.2,0.94,0.45
0,consensus,1,0.25,9,0.8,0.33,0.2,0.94,0.45
0,consensus,1,0.25,10,0.8,0.33,0.21,0.94,0.45
0,consensus,2,0.05,1,0.79,0.4,0.92,0.63,0.59
0,consensus,2,0.05,2,0.79,0.37,0.85,0.59,0.52
0,consensus,2,0.05,3,0.79,0.36,0.87,0.59,0.51
0,consensus,2,0.05,4,0.79,0.36,0.86,0.61,0.53
0,consensus,2,0.05,5,0.79,0.35,0.87,0.62,0.54
0,consensus,2,0.05,6,0.79,0.34,0.88,0.62,0.55
0,consensus,2,0.05,7,0.79,0.34,0.86,0.64,0.54
0,consensus,2,0.05,8,0.79,0.33,0.85,0.65,0.55
0,consensus,2,0.05,9,0.79,0.33,0.84,0.66,0.55
0,consensus,2,0.05,10,0.79,0.32,0.84,0.67,0.56
0,consensus,2,0.1,1,0.79,0.4,0.85,0.67,0.59
0,consensus,2,0.1,2,0.79,0.37,0.66,0.71,0.52
0,consensus,2,0.1,3,0.79,0.36,0.68,0.72,0.51
0,consensus,2,0.1,4,0.79,0.36,0.71,0.72,0.53
0,consensus,2,0.1,5,0.79,0.35,0.69,0.73,0.54
0,consensus,2,0.1,6,0.79,0.34,0.69,0.74,0.55
0,consensus,2,0.1,7,0.79,0.34,0.67,0.75,0.54
0,consensus,2,0.1,8,0.79,0.33,0.66,0.76,0.55
0,consensus,2,0.1,9,0.79,0.33,0.66,0.77,0.55
0,consensus,2,0.1,10,0.79,0.32,0.66,0.77,0.56
0,consensus,2,0.15,1,0.79,0.4,0.8,0.69,0.59
0,consensus,2,0.15,2,0.79,0.37,0.5,0.81,0.52
0,consensus,2,0.15,3,0.79,0.36,0.46,0.84,0.51
0,consensus,2,0.15,4,0.79,0.36,0.49,0.83,0.53
0,consensus,2,0.15,5,0.79,0.35,0.49,0.84,0.54
0,consensus,2,0.15,6,0.79,0.34,0.5,0.84,0.55
0,consensus,2,0.15,7,0.79,0.34,0.49,0.85,0.54
0,consensus,2,0.15,8,0.79,0.33,0.49,0.85,0.55
0,consensus,2,0.15,9,0.79,0.33,0.49,0.86,0.55
0,consensus,2,0.15,10,0.79,0.32,0.5,0.86,0.56
0,consensus,2,0.2,1,0.79,0.4,0.72,0.73,0.59
0,consensus,2,0.2,2,0.79,0.37,0.44,0.84,0.52
0,consensus,2,0.2,3,0.79,0.36,0.37,0.88,0.51
0,consensus,2,0.2,4,0.79,0.36,0.35,0.9,0.53
0,consensus,2,0.2,5,0.79,0.35,0.34,0.91,0.54
0,consensus,2,0.2,6,0.79,0.34,0.34,0.92,0.55
0,consensus,2,0.2,7,0.79,0.34,0.33,0.93,0.54
0,consensus,2,0.2,8,0.79,0.33,0.34,0.93,0.55
0,consensus,2,0.2,9,0.79,0.33,0.35,0.93,0.55
0,consensus,2,0.2,10,0.79,0.32,0.36,0.93,0.56
0,consensus,2,0.25,1,0.79,0.4,0.51,0.84,0.59
0,consensus,2,0.25,2,0.79,0.37,0.36,0.89,0.52
0,consensus,2,0.25,3,0.79,0.36,0.31,0.91,0.51
0,consensus,2,0.25,4,0.79,0.36,0.3,0.93,0.53
0,consensus,2,0.25,5,0.79,0.35,0.29,0.94,0.54
0,consensus,2,0.25,6,0.79,0.34,0.3,0.95,0.55
0,consensus,2,0.25,7,0.79,0.34,0.28,0.95,0.54
0,consensus,2,0.25,8,0.79,0.33,0.28,0.96,0.55
0,consensus,2,0.25,9,0.79,0.33,0.29,0.96,0.55
0,consensus,2,0.25,10,0.79,0.32,0.29,0.96,0.56
0,consensus,3,0.05,1,0.75,0.31,0.94,0.63,0.61
0,consensus,3,0.05,2,0.75,0.31,0.89,0.68,0.63
0,consensus,3,0.05,3,0.75,0.31,0.88,0.7,0.64
0,consensus,3,0.05,4,0.75,0.3,0.88,0.7,0.64
0,consensus,3,0.05,5,0.75,0.31,0.9,0.69,0.63
0,consensus,3,0.05,6,0.75,0.31,0.9,0.68,0.62
0,consensus,3,0.05,7,0.75,0.3,0.9,0.68,0.62
0,consensus,3,0.05,8,0.75,0.3,0.9,0.69,0.62
0,consensus,3,0.05,9,0.75,0.3,0.9,0.69,0.62
0,consensus,3,0.05,10,0.75,0.3,0.9,0.69,0.62
0,consensus,3,0.1,1,0.75,0.31,0.76,0.73,0.61
0,consensus,3,0.1,2,0.75,0.31,0.71,0.77,0.63
0,consensus,3,0.1,3,0.75,0.31,0.78,0.75,0.64
0,consensus,3,0.1,4,0.75,0.3,0.79,0.75,0.64
0,consensus,3,0.1,5,0.75,0.31,0.79,0.75,0.63
0,consensus,3,0.1,6,0.75,0.31,0.79,0.75,0.62
0,consensus,3,0.1,7,0.75,0.3,0.79,0.75,0.62
0,consensus,3,0.1,8,0.75,0.3,0.81,0.74,0.62
0,consensus,3,0.1,9,0.75,0.3,0.8,0.75,0.62
0,consensus,3,0.1,10,0.75,0.3,0.8,0.76,0.62
0,consensus,3,0.15,1,0.75,0.31,0.26,0.98,0.61
0,consensus,3,0.15,2,0.75,0.31,0.53,0.86,0.63
0,consensus,3,0.15,3,0.75,0.31,0.64,0.82,0.64
0,consensus,3,0.15,4,0.75,0.3,0.64,0.83,0.64
0,consensus,3,0.15,5,0.75,0.31,0.66,0.82,0.63
0,consensus,3,0.15,6,0.75,0.31,0.66,0.81,0.62
0,consensus,3,0.15,7,0.75,0.3,0.68,0.8,0.62
0,consensus,3,0.15,8,0.75,0.3,0.67,0.81,0.62
0,consensus,3,0.15,9,0.75,0.3,0.68,0.81,0.62
0,consensus,3,0.15,10,0.75,0.3,0.67,0.82,0.62
0,consensus,3,0.2,1,0.75,0.31,0.21,1,0.61
0,consensus,3,0.2,2,0.75,0.31,0.29,0.98,0.63
0,consensus,3,0.2,3,0.75,0.31,0.42,0.93,0.64
0,consensus,3,0.2,4,0.75,0.3,0.48,0.9,0.64
0,consensus,3,0.2,5,0.75,0.31,0.5,0.9,0.63
0,consensus,3,0.2,6,0.75,0.31,0.5,0.89,0.62
0,consensus,3,0.2,7,0.75,0.3,0.49,0.9,0.62
0,consensus,3,0.2,8,0.75,0.3,0.5,0.9,0.62
0,consensus,3,0.2,9,0.75,0.3,0.51,0.89,0.62
0,consensus,3,0.2,10,0.75,0.3,0.52,0.89,0.62
0,consensus,3,0.25,1,0.75,0.31,0.21,1,0.61
0,consensus,3,0.25,2,0.75,0.31,0.26,1,0.63
0,consensus,3,0.25,3,0.75,0.31,0.32,0.99,0.64
0,consensus,3,0.25,4,0.75,0.3,0.32,0.98,0.64
0,consensus,3,0.25,5,0.75,0.31,0.33,0.98,0.63
0,consensus,3,0.25,6,0.75,0.31,0.33,0.98,0.62
0,consensus,3,0.25,7,0.75,0.3,0.34,0.97,0.62
0,consensus,3,0.25,8,0.75,0.3,0.37,0.96,0.62
0,consensus,3,0.25,9,0.75,0.3,0.39,0.96,0.62
0,consensus,3,0.25,10,0.75,0.3,0.41,0.95,0.62
0,consensus,4,0.05,1,0.8,0.26,0.95,0.54,0.51
0,consensus,4,0.05,2,0.8,0.29,0.94,0.65,0.61
0,consensus,4,0.05,3,0.8,0.32,0.92,0.69,0.65
0,consensus,4,0.05,4,0.8,0.32,0.91,0.72,0.66
0,consensus,4,0.05,5,0.8,0.33,0.91,0.73,0.66
0,consensus,4,0.05,6,0.8,0.32,0.9,0.73,0.66
0,consensus,4,0.05,7,0.8,0.32,0.91,0.72,0.64
0,consensus,4,0.05,8,0.8,0.32,0.9,0.71,0.63
0,consensus,4,0.05,9,0.8,0.31,0.89,0.71,0.63
0,consensus,4,0.05,10,0.8,0.31,0.88,0.71,0.62
0,consensus,4,0.1,1,0.8,0.26,0.84,0.61,0.51
0,consensus,4,0.1,2,0.8,0.29,0.8,0.73,0.61
0,consensus,4,0.1,3,0.8,0.32,0.82,0.75,0.65
0,consensus,4,0.1,4,0.8,0.32,0.83,0.76,0.66
0,consensus,4,0.1,5,0.8,0.33,0.85,0.77,0.66
0,consensus,4,0.1,6,0.8,0.32,0.83,0.78,0.66
0,consensus,4,0.1,7,0.8,0.32,0.8,0.79,0.64
0,consensus,4,0.1,8,0.8,0.32,0.78,0.79,0.63
0,consensus,4,0.1,9,0.8,0.31,0.77,0.8,0.63
0,consensus,4,0.1,10,0.8,0.31,0.76,0.8,0.62
0,consensus,4,0.15,1,0.8,0.26,0.75,0.68,0.51
0,consensus,4,0.15,2,0.8,0.29,0.7,0.78,0.61
0,consensus,4,0.15,3,0.8,0.32,0.73,0.8,0.65
0,consensus,4,0.15,4,0.8,0.32,0.74,0.82,0.66
0,consensus,4,0.15,5,0.8,0.33,0.75,0.82,0.66
0,consensus,4,0.15,6,0.8,0.32,0.74,0.83,0.66
0,consensus,4,0.15,7,0.8,0.32,0.71,0.84,0.64
0,consensus,4,0.15,8,0.8,0.32,0.68,0.85,0.63
0,consensus,4,0.15,9,0.8,0.31,0.66,0.85,0.63
0,consensus,4,0.15,10,0.8,0.31,0.65,0.86,0.62
0,consensus,4,0.2,1,0.8,0.26,0.66,0.77,0.51
0,consensus,4,0.2,2,0.8,0.29,0.63,0.83,0.61
0,consensus,4,0.2,3,0.8,0.32,0.62,0.86,0.65
0,consensus,4,0.2,4,0.8,0.32,0.64,0.87,0.66
0,consensus,4,0.2,5,0.8,0.33,0.65,0.88,0.66
0,consensus,4,0.2,6,0.8,0.32,0.63,0.89,0.66
0,consensus,4,0.2,7,0.8,0.32,0.62,0.89,0.64
0,consensus,4,0.2,8,0.8,0.32,0.6,0.89,0.63
0,consensus,4,0.2,9,0.8,0.31,0.58,0.9,0.63
0,consensus,4,0.2,10,0.8,0.31,0.56,0.9,0.62
0,consensus,4,0.25,1,0.8,0.26,0.51,0.92,0.51
0,consensus,4,0.25,2,0.8,0.29,0.52,0.92,0.61
0,consensus,4,0.25,3,0.8,0.32,0.54,0.92,0.65
0,consensus,4,0.25,4,0.8,0.32,0.55,0.93,0.66
0,consensus,4,0.25,5,0.8,0.33,0.57,0.93,0.66
0,consensus,4,0.25,6,0.8,0.32,0.56,0.93,0.66
0,consensus,4,0.25,7,0.8,0.32,0.53,0.94,0.64
0,consensus,4,0.25,8,0.8,0.32,0.51,0.94,0.63
0,consensus,4,0.25,9,0.8,0.31,0.5,0.94,0.63
0,consensus,4,0.25,10,0.8,0.31,0.49,0.94,0.62
0,consensus,5,0.05,1,0.8,0.22,0.94,0.71,0.67
0,consensus,5,0.05,2,0.8,0.22,0.88,0.69,0.61
0,consensus,5,0.05,3,0.8,0.23,0.86,0.7,0.6
0,consensus,5,0.05,4,0.8,0.24,0.86,0.69,0.59
0,consensus,5,0.05,5,0.8,0.24,0.86,0.68,0.58
0,consensus,5,0.05,6,0.8,0.25,0.85,0.68,0.57
0,consensus,5,0.05,7,0.8,0.25,0.84,0.68,0.56
0,consensus,5,0.05,8,0.8,0.25,0.83,0.68,0.56
0,consensus,5,0.05,9,0.8,0.25,0.83,0.68,0.55
0,consensus,5,0.05,10,0.8,0.25,0.83,0.67,0.55
0,consensus,5,0.1,1,0.8,0.22,0.88,0.75,0.67
0,consensus,5,0.1,2,0.8,0.22,0.77,0.76,0.61
0,consensus,5,0.1,3,0.8,0.23,0.74,0.77,0.6
0,consensus,5,0.1,4,0.8,0.24,0.73,0.77,0.59
0,consensus,5,0.1,5,0.8,0.24,0.72,0.77,0.58
0,consensus,5,0.1,6,0.8,0.25,0.71,0.78,0.57
0,consensus,5,0.1,7,0.8,0.25,0.69,0.78,0.56
0,consensus,5,0.1,8,0.8,0.25,0.68,0.78,0.56
0,consensus,5,0.1,9,0.8,0.25,0.67,0.79,0.55
0,consensus,5,0.1,10,0.8,0.25,0.66,0.79,0.55
0,consensus,5,0.15,1,0.8,0.22,0.77,0.81,0.67
0,consensus,5,0.15,2,0.8,0.22,0.65,0.82,0.61
0,consensus,5,0.15,3,0.8,0.23,0.63,0.83,0.6
0,consensus,5,0.15,4,0.8,0.24,0.61,0.84,0.59
0,consensus,5,0.15,5,0.8,0.24,0.59,0.85,0.58
0,consensus,5,0.15,6,0.8,0.25,0.57,0.85,0.57
0,consensus,5,0.15,7,0.8,0.25,0.55,0.86,0.56
0,consensus,5,0.15,8,0.8,0.25,0.54,0.86,0.56
0,consensus,5,0.15,9,0.8,0.25,0.52,0.87,0.55
0,consensus,5,0.15,10,0.8,0.25,0.51,0.87,0.55
0,consensus,5,0.2,1,0.8,0.22,0.64,0.87,0.67
0,consensus,5,0.2,2,0.8,0.22,0.51,0.89,0.61
0,consensus,5,0.2,3,0.8,0.23,0.52,0.89,0.6
0,consensus,5,0.2,4,0.8,0.24,0.5,0.9,0.59
0,consensus,5,0.2,5,0.8,0.24,0.49,0.9,0.58
0,consensus,5,0.2,6,0.8,0.25,0.47,0.91,0.57
0,consensus,5,0.2,7,0.8,0.25,0.45,0.91,0.56
0,consensus,5,0.2,8,0.8,0.25,0.44,0.92,0.56
0,consensus,5,0.2,9,0.8,0.25,0.42,0.92,0.55
0,consensus,5,0.2,10,0.8,0.25,0.41,0.93,0.55
0,consensus,5,0.25,1,0.8,0.22,0.51,0.93,0.67
0,consensus,5,0.25,2,0.8,0.22,0.43,0.93,0.61
0,consensus,5,0.25,3,0.8,0.23,0.44,0.93,0.6
0,consensus,5,0.25,4,0.8,0.24,0.42,0.94,0.59
0,consensus,5,0.25,5,0.8,0.24,0.41,0.94,0.58
0,consensus,5,0.25,6,0.8,0.25,0.39,0.95,0.57
0,consensus,5,0.25,7,0.8,0.25,0.38,0.95,0.56
0,consensus,5,0.25,8,0.8,0.25,0.37,0.95,0.56
0,consensus,5,0.25,9,0.8,0.25,0.36,0.95,0.55
0,consensus,5,0.25,10,0.8,0.25,0.35,0.96,0.55
0,controversial,1,0.05,1,0.79,0.32,0.9,0.47,0.41
0,controversial,1,0.05,2,0.79,0.33,0.92,0.49,0.44
0,controversial,1,0.05,3,0.79,0.33,0.89,0.51,0.45
0,controversial,1,0.05,4,0.79,0.32,0.86,0.54,0.45
0,controversial,1,0.05,5,0.79,0.32,0.85,0.54,0.44
0,controversial,1,0.05,6,0.79,0.32,0.85,0.54,0.44
0,controversial,1,0.05,7,0.79,0.32,0.85,0.54,0.44
0,controversial,1,0.05,8,0.79,0.32,0.86,0.55,0.44
0,controversial,1,0.05,9,0.79,0.32,0.86,0.54,0.45
0,controversial,1,0.05,10,0.79,0.31,0.87,0.54,0.45
0,controversial,1,0.1,1,0.79,0.32,0.74,0.58,0.41
0,controversial,1,0.1,2,0.79,0.33,0.77,0.6,0.44
0,controversial,1,0.1,3,0.79,0.33,0.73,0.62,0.45
0,controversial,1,0.1,4,0.79,0.32,0.74,0.62,0.45
0,controversial,1,0.1,5,0.79,0.32,0.72,0.64,0.44
0,controversial,1,0.1,6,0.79,0.32,0.71,0.65,0.44
0,controversial,1,0.1,7,0.79,0.32,0.7,0.66,0.44
0,controversial,1,0.1,8,0.79,0.32,0.7,0.67,0.44
0,controversial,1,0.1,9,0.79,0.32,0.7,0.67,0.45
0,controversial,1,0.1,10,0.79,0.31,0.7,0.67,0.45
0,controversial,1,0.15,1,0.79,0.32,0.57,0.71,0.41
0,controversial,1,0.15,2,0.79,0.33,0.53,0.75,0.44
0,controversial,1,0.15,3,0.79,0.33,0.54,0.75,0.45
0,controversial,1,0.15,4,0.79,0.32,0.52,0.76,0.45
0,controversial,1,0.15,5,0.79,0.32,0.51,0.77,0.44
0,controversial,1,0.15,6,0.79,0.32,0.51,0.78,0.44
0,controversial,1,0.15,7,0.79,0.32,0.5,0.78,0.44
0,controversial,1,0.15,8,0.79,0.32,0.5,0.79,0.44
0,controversial,1,0.15,9,0.79,0.32,0.49,0.79,0.45
0,controversial,1,0.15,10,0.79,0.31,0.49,0.8,0.45
0,controversial,1,0.2,1,0.79,0.32,0.32,0.85,0.41
0,controversial,1,0.2,2,0.79,0.33,0.28,0.87,0.44
0,controversial,1,0.2,3,0.79,0.33,0.29,0.88,0.45
0,controversial,1,0.2,4,0.79,0.32,0.29,0.88,0.45
